Edrude_ind 		 Edrude_dhf
     -0.00000090       0.00000002
     -0.00000234       0.00000013
     -0.00000424       0.00000023
     -0.00000251       0.00000003
     -0.00000786       0.00000029
     -0.00000390      -0.00000006
     -0.00000144      -0.00000005
     -0.00000302      -0.00000013
     -0.00000495      -0.00000012
     -0.00006762       0.00000309
     -0.00001223       0.00000023
     -0.00004058      -0.00000308
     -0.00000119       0.00000002
     -0.00000115      -0.00000002
     -0.00000694      -0.00000007
     -0.00001593      -0.00000071
     -0.00002696      -0.00000003
     -0.00000245      -0.00000017
     -0.00000479       0.00000025
     -0.00000967      -0.00000083
     -0.00004643      -0.00000469
     -0.00000549       0.00000002
     -0.00000501      -0.00000013
     -0.00000072      -0.00000002
     -0.00000086       0.00000002
     -0.00001695       0.00000055
     -0.00001026       0.00000107
     -0.00000095      -0.00000002
     -0.00000190      -0.00000007
     -0.00004082      -0.00000890
     -0.00000087      -0.00000002
     -0.00003578      -0.00000525
     -0.00000376       0.00000000
     -0.00004579      -0.00000240
     -0.00001546       0.00000067
     -0.00000141       0.00000005
     -0.00000611       0.00000050
     -0.00000337       0.00000016
     -0.00001053       0.00000039
     -0.00000096       0.00000005
