Edrude_ind 		 Edrude_dhf
     -0.00000353       0.00000020
     -0.00000638      -0.00000022
     -0.00002468       0.00000050
     -0.00000152       0.00000001
     -0.00000258       0.00000007
     -0.00002097      -0.00000290
     -0.00001078       0.00000109
     -0.00000209       0.00000008
     -0.00002385      -0.00000222
     -0.00000119      -0.00000005
     -0.00004888      -0.00000671
     -0.00002697       0.00000157
     -0.00001711      -0.00000149
     -0.00002293       0.00000262
     -0.00000386      -0.00000019
     -0.00000225       0.00000014
     -0.00000528       0.00000019
     -0.00000307      -0.00000001
     -0.00000267      -0.00000012
     -0.00003073       0.00000319
     -0.00002096      -0.00000010
     -0.00000321      -0.00000005
     -0.00000327      -0.00000001
     -0.00001549       0.00000039
     -0.00000106       0.00000001
     -0.00000104      -0.00000006
     -0.00000335      -0.00000012
     -0.00000750       0.00000079
