Edrude_ind 		 Edrude_dhf
     -0.00000648      -0.00000040
     -0.00000353       0.00000019
     -0.00000639      -0.00000024
     -0.00002469       0.00000048
     -0.00000152       0.00000001
     -0.00000258       0.00000009
     -0.00002097      -0.00000292
     -0.00001078       0.00000112
     -0.00000208       0.00000009
     -0.00002385      -0.00000225
     -0.00000119      -0.00000003
     -0.00004888      -0.00000675
     -0.00002697       0.00000154
     -0.00001711      -0.00000148
     -0.00002295       0.00000249
     -0.00000387      -0.00000020
     -0.00000225       0.00000025
     -0.00000528       0.00000019
     -0.00000306      -0.00000000
     -0.00000266      -0.00000013
     -0.00003073       0.00000322
     -0.00002095      -0.00000014
     -0.00000321      -0.00000004
     -0.00000327      -0.00000001
     -0.00001549       0.00000039
     -0.00000106       0.00000003
     -0.00000103       0.00000000
     -0.00000335      -0.00000013
     -0.00000751       0.00000076
