Edrude_ind 		 Edrude_dhf
     -0.00000353       0.00000020
     -0.00000638      -0.00000023
     -0.00002468       0.00000052
     -0.00000152       0.00000004
     -0.00000260       0.00000006
     -0.00002097      -0.00000290
     -0.00001078       0.00000113
     -0.00000207       0.00000016
     -0.00002386      -0.00000227
     -0.00000117      -0.00000002
     -0.00004888      -0.00000677
     -0.00002699       0.00000154
     -0.00001711      -0.00000149
     -0.00002295       0.00000248
     -0.00000387      -0.00000021
     -0.00000225       0.00000014
     -0.00000528       0.00000024
     -0.00000306      -0.00000001
     -0.00000266      -0.00000011
     -0.00003072       0.00000321
     -0.00002096      -0.00000015
     -0.00000321      -0.00000004
     -0.00000327      -0.00000001
     -0.00001550       0.00000039
     -0.00000106       0.00000000
     -0.00000104      -0.00000006
     -0.00000334      -0.00000011
     -0.00000751       0.00000076
