# Eelst 		 Emultipole 
     -0.00018463      -0.00002640
     -0.00673233      -0.00002751
     -0.00523224      -0.00012772
     -0.00051923       0.00005571
     -0.00007520       0.00002086
     -0.00033269       0.00001153
     -0.00008257       0.00001755
     -0.00161084      -0.00005654
     -0.00075396       0.00000541
     -0.00016235      -0.00001610
     -0.00189611      -0.00010696
     -0.00128947      -0.00003745
     -0.00787094      -0.00013146
     -0.00023576       0.00005383
     -0.00038786       0.00002415
     -0.00107184      -0.00006754
     -0.00346189      -0.00006113
     -0.00022039       0.00000027
     -0.00012878      -0.00000519
     -0.00086158       0.00017830
     -0.00192025       0.00007378
     -0.00114421      -0.00012527
     -0.00037844      -0.00004349
     -0.00072478      -0.00006183
     -0.00023686       0.00000623
     -0.00007301       0.00001774
     -0.00119673       0.00006684
     -0.00012835      -0.00001566
     -0.00034272       0.00006085
     -0.00011487      -0.00000948
     -0.00060415      -0.00000146
     -0.00808162       0.00008468
     -0.00120573      -0.00012394
     -0.00025998      -0.00004122
     -0.00105396       0.00018603
     -0.00129861       0.00006139
     -0.00094980       0.00001491
     -0.00026320       0.00004986
     -0.00387689      -0.00013753
     -0.00007849       0.00000858
     -0.00018964      -0.00004576
     -0.00191475      -0.00011938
     -0.00058980      -0.00006547
     -0.00004746       0.00002574
     -0.00200316      -0.00006377
     -0.00448404      -0.00009604
     -0.00011444       0.00006143
     -0.00250069      -0.00000169
     -0.00040966      -0.00002683
     -0.00027622       0.00003718
     -0.00136866      -0.00008793
     -0.00485964       0.00021982
     -0.00406335      -0.00018273
     -0.00014733      -0.00003213
     -0.00261625      -0.00001754
     -0.00128275      -0.00016061
     -0.00381298       0.00015048
     -0.00010865      -0.00000867
     -0.00026412       0.00003927
     -0.00038590       0.00001832
     -0.00482739      -0.00009439
     -0.00013550       0.00003053
     -0.00261466      -0.00000006
     -0.00130773      -0.00002350
     -0.00482053      -0.00016081
     -0.00037818       0.00002944
     -0.00064735       0.00006700
     -0.00019447      -0.00000796
     -0.00100320       0.00000527
     -0.00701319       0.00020413
     -0.00110574      -0.00009504
     -0.00016376      -0.00001606
     -0.00041347       0.00007760
     -0.00220305      -0.00013349
     -0.00037873      -0.00005205
     -0.00248829      -0.00012110
     -0.00482356      -0.00009492
     -0.00272481      -0.00007689
     -0.00090264       0.00013090
     -0.00007988      -0.00003683
     -0.00058365      -0.00003546
     -0.00129849      -0.00010254
     -0.00005001       0.00002767
     -0.00005925       0.00002702
     -0.00080248       0.00009100
     -0.00272336      -0.00007013
     -0.00055211       0.00010714
     -0.00010219       0.00001289
     -0.00012386       0.00001405
     -0.00104485       0.00008325
     -0.00407166      -0.00025370
     -0.00007196       0.00000209
     -0.00192066      -0.00004831
     -0.00078333       0.00007912
     -0.00095607      -0.00010078
     -0.00150487      -0.00003536
     -0.00051171       0.00007361
     -0.00810145       0.00003677
     -0.00020155       0.00003196
     -0.00107115       0.00002126
     -0.00104753       0.00005277
     -0.00028032       0.00004036
     -0.00032169       0.00000787
     -0.00216995      -0.00011620
     -0.00177211      -0.00012087
     -0.00039845       0.00001647
     -0.00011358      -0.00001722
     -0.00019486      -0.00002812
     -0.00008998      -0.00002899
     -0.00198852      -0.00007860
     -0.00050565      -0.00002771
     -0.00105168       0.00017061
     -0.00191217      -0.00008261
     -0.00071334      -0.00006345
     -0.00566829      -0.00028852
     -0.00025786      -0.00002007
     -0.00011705       0.00005412
     -0.00039634       0.00000687
     -0.00151540      -0.00009253
     -0.00048638       0.00003600
     -0.00055312      -0.00000547
     -0.00050528      -0.00005359
     -0.00012650      -0.00001656
     -0.00035749      -0.00000695
     -0.00049078      -0.00009528
     -0.00038874       0.00001428
     -0.00008130      -0.00000613
     -0.00042896       0.00000660
     -0.00102471      -0.00014290
     -0.00060424       0.00002323
     -0.00082143      -0.00005536
     -0.00059786       0.00009910
     -0.00308276      -0.00004897
     -0.00056740      -0.00001704
     -0.00188141      -0.00015851
     -0.00726818      -0.00021992
     -0.00328038      -0.00019590
     -0.00319800      -0.00002939
     -0.00030378      -0.00000024
     -0.00036765      -0.00001164
     -0.00037980       0.00001193
     -0.00019273       0.00005710
     -0.00101994       0.00005112
     -0.00048891       0.00000912
     -0.00053802      -0.00004607
     -0.00206556       0.00001522
     -0.00041372      -0.00007154
     -0.00456205      -0.00018197
     -0.00034634      -0.00006142
     -0.00512307      -0.00017807
     -0.00085440      -0.00004697
     -0.00013903      -0.00001769
     -0.00011821       0.00000614
     -0.00098666      -0.00003287
     -0.00058429       0.00001802
     -0.00211717      -0.00007907
     -0.00436416      -0.00005822
     -0.00008611       0.00002893
     -0.00051166      -0.00005465
     -0.00005567       0.00001662
     -0.00092118       0.00007414
     -0.00006923       0.00000853
     -0.00067511      -0.00003726
     -0.00146449      -0.00004995
     -0.00431997      -0.00012327
     -0.00081069       0.00001116
     -0.00014399       0.00001512
