# Eelst 		 Emultipole 
     -0.00042658       0.00006774
     -0.00061244      -0.00010039
     -0.00058664       0.00013563
     -0.00074196       0.00019487
     -0.00028194       0.00007976
     -0.00024210      -0.00007090
     -0.00078094       0.00014829
     -0.00315246      -0.00003703
     -0.00094159      -0.00006411
     -0.00513257      -0.00046333
     -0.00075928      -0.00020682
     -0.00103817      -0.00004179
     -0.00000998       0.00007532
     -0.00027657      -0.00014854
     -0.00014509      -0.00007192
     -0.00008461       0.00006470
     -0.00008896      -0.00001407
     -0.00437578       0.00000001
     -0.00255593      -0.00033468
     -0.00236243      -0.00018801
     -0.00043315      -0.00003230
     -0.00006596      -0.00006568
     -0.00000693       0.00005850
     -0.00007737       0.00003369
     -0.00082041      -0.00016960
     -0.00007998       0.00006862
     -0.00401492      -0.00028418
     -0.00180019       0.00022891
     -0.00222721       0.00033060
     -0.00028540      -0.00006494
     -0.00015431      -0.00004040
     -0.00069256      -0.00008914
     -0.00007426      -0.00004267
     -0.00129272       0.00044788
     -0.00030648       0.00018304
     -0.00169633       0.00039139
     -0.00025955      -0.00006268
     -0.00009888       0.00001500
     -0.00191086      -0.00030137
     -0.00490298      -0.00060667
     -0.00137032      -0.00003646
     -0.00200974       0.00013055
     -0.00078892      -0.00011017
     -0.00387221       0.00070718
     -0.00035850       0.00003916
     -0.00018651      -0.00003785
     -0.00170988       0.00014224
     -0.00018475       0.00005068
     -0.00144657       0.00014205
     -0.00063867      -0.00022691
     -0.00496206       0.00032345
     -0.00116391       0.00002885
     -0.00071239       0.00000335
     -0.00004129       0.00003780
     -0.00035225      -0.00008656
     -0.00029909       0.00015804
     -0.00026925       0.00009806
     -0.00128256       0.00015741
     -0.00029930      -0.00001636
     -0.00101405      -0.00016991
     -0.00086283      -0.00003510
     -0.00522105       0.00000779
     -0.00194395       0.00018355
     -0.00055079      -0.00004140
     -0.00402747      -0.00057859
     -0.00043301       0.00017342
     -0.00010840      -0.00004255
     -0.00208686       0.00013918
     -0.00202000      -0.00004923
     -0.00056374       0.00012908
     -0.00017820      -0.00001959
     -0.00258209      -0.00031123
     -0.00047070       0.00016280
     -0.00007149       0.00003324
     -0.00051781      -0.00008024
     -0.00010352      -0.00003803
     -0.00036608       0.00011520
     -0.00318730      -0.00023106
     -0.00054539       0.00013278
     -0.00010010      -0.00006903
     -0.00008480      -0.00001139
     -0.00259115      -0.00029356
     -0.00235325      -0.00032138
     -0.00028151       0.00013451
     -0.00109468      -0.00013797
     -0.00132218       0.00014288
     -0.00029782      -0.00006092
     -0.00223635       0.00044508
     -0.00011068       0.00002162
     -0.00148532      -0.00024679
     -0.00001553       0.00005536
     -0.00010759      -0.00006325
     -0.00010192      -0.00007612
     -0.00009644       0.00003865
     -0.00011717       0.00008167
     -0.00424631       0.00004522
     -0.00068309       0.00030001
     -0.00133279       0.00026401
     -0.00029167       0.00011955
     -0.00147253      -0.00023173
     -0.00045377      -0.00007006
     -0.00126472      -0.00031084
     -0.00010044      -0.00005452
     -0.00625721       0.00039342
     -0.00065197       0.00014151
     -0.00699697       0.00039675
     -0.00429475      -0.00020769
     -0.00081586       0.00003371
     -0.00050568       0.00010228
     -0.00016526       0.00001754
     -0.00062388      -0.00007572
     -0.00396799       0.00032227
     -0.00112258       0.00005542
     -0.00058861      -0.00006709
     -0.00038244       0.00000605
     -0.00116522      -0.00010914
     -0.00178508       0.00041752
     -0.00267421       0.00022216
     -0.00019128      -0.00004681
     -0.00144473       0.00012594
     -0.00155745      -0.00014448
     -0.00109051      -0.00009127
     -0.00048124       0.00014329
     -0.00386872       0.00022940
     -0.00021166      -0.00003749
     -0.00021927      -0.00007210
     -0.00027782      -0.00000248
     -0.00006287       0.00005871
     -0.00001280       0.00005869
     -0.00079483       0.00003158
     -0.00304384       0.00007265
     -0.00604473      -0.00009818
     -0.00328938      -0.00033076
     -0.00012178       0.00000026
     -0.00138459       0.00027832
     -0.00193001       0.00018313
     -0.00268875       0.00010007
     -0.00002057       0.00007498
     -0.00016470      -0.00005363
     -0.00277664      -0.00035111
     -0.00017987       0.00014216
     -0.00035946       0.00008253
     -0.00236151      -0.00033998
     -0.00039325      -0.00000830
     -0.00098067       0.00009092
     -0.00024032       0.00001731
     -0.00004195       0.00001027
     -0.00041424       0.00004819
     -0.00055036      -0.00006162
     -0.00041592       0.00002216
     -0.00390949      -0.00032474
     -0.00050657       0.00012501
     -0.00082840       0.00018649
     -0.00261079      -0.00001214
     -0.00010489      -0.00000254
     -0.00035930       0.00017443
     -0.00030066      -0.00003861
     -0.00850935      -0.00023183
     -0.00340358      -0.00025075
     -0.00027096       0.00004551
     -0.00266201       0.00043583
     -0.00008873      -0.00004211
     -0.00011676       0.00004780
     -0.00086866       0.00008921
     -0.00024820       0.00001474
     -0.00019479      -0.00008038
     -0.00127485      -0.00001804
     -0.00006515       0.00000179
     -0.00613401      -0.00067835
     -0.00045979      -0.00010874
     -0.00009428      -0.00005557
     -0.00080095       0.00005857
     -0.00018783       0.00001284
     -0.00016675       0.00003294
     -0.00235600      -0.00019387
     -0.00017099      -0.00001054
     -0.00427285      -0.00050996
     -0.00017914      -0.00002575
     -0.00175547      -0.00033318
     -0.00092310      -0.00016357
     -0.00087453       0.00028257
     -0.00025426      -0.00000887
     -0.00040103      -0.00006556
     -0.00832648       0.00060372
     -0.00010427      -0.00000760
     -0.00010488       0.00001360
     -0.00175932      -0.00007438
     -0.00010735       0.00002335
     -0.00243709      -0.00012564
     -0.00464644       0.00053593
     -0.00015737      -0.00009522
     -0.00029273      -0.00008979
     -0.00035296      -0.00011175
     -0.00006593       0.00004808
     -0.00824361      -0.00039562
     -0.00009862      -0.00003745
     -0.00494444      -0.00061610
     -0.00012262      -0.00009152
     -0.00020962       0.00001252
     -0.00018971       0.00008467
     -0.00006015       0.00000311
     -0.00354519      -0.00033255
     -0.00111583       0.00044451
     -0.00099729      -0.00011986
     -0.00008846      -0.00002812
     -0.00024721      -0.00000038
     -0.00041073      -0.00008893
     -0.00031246       0.00005141
     -0.00007844       0.00004423
     -0.00288339      -0.00022113
     -0.00107421       0.00000020
     -0.00016026       0.00011800
     -0.00156390       0.00008443
     -0.00536521       0.00055706
     -0.00058106       0.00012219
     -0.00359364       0.00073713
     -0.00323641      -0.00034756
     -0.00188406      -0.00006241
     -0.00241629      -0.00024056
     -0.00005059       0.00005174
     -0.00518799       0.00063617
     -0.00030790      -0.00010795
     -0.00129043       0.00020906
     -0.00147667      -0.00016389
     -0.00015201       0.00004276
     -0.00079620      -0.00000443
     -0.00051840      -0.00008349
     -0.00111967       0.00023190
     -0.00698317       0.00052975
     -0.00081544      -0.00004246
     -0.00096535      -0.00000038
     -0.00007298      -0.00001825
     -0.00014211      -0.00001659
     -0.00095704       0.00015469
     -0.00015857       0.00001942
     -0.00057846       0.00002502
     -0.00051394      -0.00007920
     -0.00006276      -0.00001851
     -0.00207873      -0.00005936
     -0.00015508      -0.00001815
     -0.00119241      -0.00000907
     -0.00402256       0.00000224
     -0.00018712       0.00004829
     -0.00119477       0.00008165
     -0.00159859       0.00000087
     -0.00014238      -0.00005654
     -0.00603796      -0.00008790
     -0.00025586       0.00005969
     -0.00376532      -0.00058377
     -0.00011027       0.00006011
     -0.00008089      -0.00000950
     -0.00039231       0.00011509
     -0.00005160       0.00000679
     -0.00023090      -0.00003884
     -0.00037145      -0.00009171
     -0.00021840      -0.00010387
     -0.00015935      -0.00003541
     -0.00011375       0.00007432
     -0.00133224       0.00000964
     -0.00061617       0.00019542
     -0.00005361      -0.00000182
     -0.00016505       0.00004526
     -0.00030405      -0.00008265
     -0.00093653      -0.00004255
