# Eelst 		 Emultipole 
     -0.01240006      -0.00005543
     -0.00015522       0.00000595
     -0.00038546      -0.00001432
     -0.00176357       0.00002312
     -0.00016274      -0.00003588
     -0.00020720       0.00000792
     -0.00011567      -0.00000208
     -0.00052836      -0.00003124
     -0.00012805       0.00000451
     -0.00041732      -0.00002335
     -0.00026340      -0.00000222
     -0.00096079      -0.00003566
     -0.00106636       0.00012915
     -0.00012750      -0.00000279
     -0.00007328       0.00001654
     -0.00041999      -0.00003217
     -0.00123480       0.00000692
     -0.00025160      -0.00001812
     -0.00286160       0.00006525
     -0.00016449      -0.00002288
     -0.00047350      -0.00001102
     -0.00395470      -0.00009233
     -0.00123976       0.00005756
     -0.00021600      -0.00000914
     -0.00558001      -0.00005820
     -0.00012553      -0.00002264
     -0.00315086      -0.00019091
     -0.00101183      -0.00009825
     -0.00046770      -0.00005325
     -0.00017125      -0.00002259
     -0.00021448      -0.00003217
     -0.00043487       0.00000438
     -0.00065156      -0.00003862
     -0.00075764      -0.00004407
