Edrude_ind 		 Edrude_dhf
     -0.00000609      -0.00000026
     -0.00008705       0.00000912
     -0.00000153       0.00000004
     -0.00000211       0.00000002
     -0.00001199       0.00000043
     -0.00000210      -0.00000013
     -0.00000226       0.00000004
     -0.00000151      -0.00000000
     -0.00000494      -0.00000030
     -0.00000170       0.00000020
     -0.00000292       0.00000004
     -0.00000154       0.00000004
     -0.00000998      -0.00000073
     -0.00000750       0.00000017
     -0.00000274       0.00000002
     -0.00000085       0.00000002
     -0.00000396      -0.00000037
     -0.00001269      -0.00000077
     -0.00000193      -0.00000006
     -0.00001713       0.00000102
     -0.00000137      -0.00000008
     -0.00000275       0.00000000
     -0.00002465      -0.00000291
     -0.00001019       0.00000040
     -0.00000082       0.00000007
     -0.00002341       0.00000031
     -0.00000135      -0.00000001
     -0.00002093      -0.00000250
     -0.00000649      -0.00000059
     -0.00000335      -0.00000021
     -0.00000172      -0.00000001
     -0.00000221      -0.00000016
     -0.00000339       0.00000020
     -0.00000476      -0.00000020
     -0.00000545      -0.00000014
